replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
840800,3.3438745,3.1702826,-64.060646,71.80139,37.7539,135.40155,-28.90377,72.176476,37.708885,133.4165,-28.494125,72.39195,37.853065,134.72623,-28.185896,8.007228,4.8039465,26.138348,-2.744151,0.016435428,1.5617762,5.7010145,-5.4556675,-0.9913164,0.3381068,-0.019851327,-2.0807323,0.018988844007253647,3.9931766986846924,840800,1682,500.0,0.0,500,500,0.40786241433398557,0.4355683199142519,1.0,7.0539387274020585e-06,203.9312071669928,163.3500168094598,425.112132527668,16.4654971581781,-0.07577697,0.69968075,1.0,-0.99999934,5,203.9312071669928,837500,1675,500.0,0.0,500,500,0.5908496328739126,0.4637910163089645,1.0,0.0026010271831107268,295.4248164369563,216.20172254888823,479.2194474595993,19.001663722459003,295.4248164369563,216.20172254888823,479.2194474595993,19.001663722459003,0.038145855,0.636855,0.9999747,-0.99986273,5,295.4248164369563,0.024112079292535782,85.110177250579,116.07432272844017,0.023252880200743675,0.00623888336122036,269.1265921853483,470.36469600722194,188102.77480975166,334
843300,16.795147,17.367151,-60.34006,67.73741,38.288708,141.85281,-30.636177,68.22199,38.34612,142.3941,-23.16491,67.82313,38.73506,143.73227,-24.324493,7.8067183,4.830781,26.908108,-3.1254916,-0.09449615,1.5694331,6.224069,-5.016896,-0.93364555,0.3501594,0.27545035,-2.2373548,0.019157029688358307,3.1909003257751465,843300,1687,500.0,0.0,500,500,0.6731264710943228,0.3761508617092291,1.0,9.709754348700508e-08,336.56323554716147,131.64066543614211,460.0779195377751,173.9458681211645,-0.06648475,0.58726233,0.9999999,-0.99998677,5,336.56323554716147,840000,1680,500.0,0.0,500,500,0.827177819074718,0.3578520349204505,1.0,1.288444064378385e-06,413.5889095373591,81.12535569410718,482.5265841972867,298.5508505032234,413.5889095373591,81.12535569410718,482.5265841972867,298.5508505032234,0.026759155,0.5684813,0.999932,-0.99971634,5,413.5889095373591,0.0273591261357069,87.99181551858783,118.91468606702983,0.019657636061310768,0.03754151239991188,258.45657376758754,465.44763362780213,188568.22645552084,335
845800,4.706672,5.3605185,-63.993336,70.122375,40.545765,141.62682,-24.448488,69.958534,40.423058,144.23708,-23.955976,70.20784,40.919712,145.14987,-24.332727,6.35213,5.0335655,25.612007,-4.736574,0.024207188,1.4872873,5.254308,-4.289315,-0.8950425,0.3552808,0.39073908,-1.9408498,0.020116163417696953,-2.530203104019165,845800,1692,500.0,0.0,500,500,0.8494291728567815,0.3293171497007695,1.0,4.661280398702653e-09,424.7145864283906,75.55658714752693,480.79078282985245,282.87044045863286,-0.017701859,0.62939316,0.99999374,-0.9999504,5,424.7145864283906,842500,1685,500.0,0.0,500,500,0.9304003034410527,0.2126994672811682,1.0,0.009080614022609623,465.2001517205264,17.228122056412758,484.5204608178943,434.79415866839156,465.2001517205264,17.228122056412758,484.5204608178943,434.79415866839156,-0.082270354,0.58012164,0.9999792,-0.9987601,5,465.2001517205264,0.049517976120114326,78.16194110363722,115.29340385645628,0.021391725167632103,0.00595308281481266,365.7133506964892,559.2455584406853,189127.49429894984,336
848300,5.6259646,4.1724534,-63.193798,69.94049,36.84145,130.63155,-22.77759,70.1507,37.264698,132.90366,-22.490568,70.096596,37.031296,132.80551,-22.635561,7.034343,4.982422,25.257013,-2.4037032,-0.03435879,1.486523,4.9220643,-5.0665603,-0.9105602,0.3411356,0.004229784,-2.0703535,0.019984832033514977,0.13437509536743164,848300,1697,500.0,0.0,500,500,0.851089811773947,0.32517978120837926,1.0,0.00021070247428115843,425.5449058869734,98.38010412508048,480.81572956370053,228.88701038872784,-0.018019162,0.60277843,0.9998943,-0.9999643,5,425.5449058869734,845000,1690,500.0,0.0,500,500,0.6207366250517024,0.40411624723221073,1.0,0.0008469581017202582,310.3683125258512,162.19419954724773,471.9067054841625,78.99519261922697,310.3683125258512,162.19419954724773,471.9067054841625,78.99519261922697,-0.03910584,0.58748674,0.99999815,-0.99998903,5,310.3683125258512,0.024811290204524994,79.54250000603497,114.70745166763663,0.0200961921364069,0.005944628268480301,375.9051824156195,570.2059861999005,189697.70541767217,337
850800,8.680685,10.181209,-56.576492,63.39782,38.931293,132.10513,-23.396482,63.218407,38.768867,131.81918,-22.87872,63.252678,39.043377,134.02754,-23.19727,6.9370728,5.322699,25.505924,-3.1268435,-0.15985242,1.4990847,5.5144176,-4.7943354,-0.8809644,0.3717796,1.0105293,-1.976022,0.019687872380018234,-0.24716728925704956,850800,1702,500.0,0.0,500,500,0.5840015861308703,0.38801171656222583,1.0,2.478102070707027e-07,292.0007930654351,146.65492363522358,476.9564528118325,113.99645715718945,0.009405225,0.67548466,0.99999976,-0.9999984,5,292.0007930654351,847500,1695,500.0,0.0,500,500,0.6710616794201841,0.45457354050506416,1.0,0.0,335.53083971009204,130.23748159643546,483.04206150026357,136.3024650924046,335.53083971009204,130.23748159643546,483.04206150026357,136.3024650924046,-0.019037008,0.63079196,0.9999988,-0.9999861,5,335.53083971009204,0.0274968184530735,78.84752092324197,116.2452494725585,0.020910749211907387,0.00574253685772419,429.3451561983675,624.4920766986907,190322.20066555962,338
853300,3.652998,2.8624806,-69.30909,76.45166,36.66748,137.00662,-16.265644,75.97454,36.715736,134.62285,-15.138722,76.36974,36.718163,134.22926,-15.41649,7.0758963,4.683353,25.259295,-2.9347422,-0.032593645,1.4487805,5.319123,-4.423952,-0.99058735,0.32000875,-0.1339091,-2.4256043,0.01843429170548916,0.3031216859817505,853300,1707,500.0,0.0,500,500,0.6614136905735595,0.3782743312248053,1.0,1.0576853377969937e-05,330.70684528677975,157.0855840398427,482.926615502209,136.09356887445855,-0.012930088,0.5917104,0.9999979,-0.99980557,5,330.70684528677975,850000,1700,500.0,0.0,500,500,0.8368294870103162,0.27617620661501047,1.0,0.008795229415434954,418.4147435051582,108.19344273969436,481.25174984875423,202.2536331795688,418.4147435051582,108.19344273969436,481.25174984875423,202.2536331795688,0.011211294,0.4641443,0.9998712,-0.9997829,5,418.4147435051582,0.0234645064920187,80.48279353231192,108.65150393359363,0.020951949059963226,0.005944451317191124,437.4901832882315,626.6748416610062,190948.8789437972,339
855800,3.2966056,4.297268,-59.834965,66.14476,39.35743,171.57047,-18.5641,66.25086,39.441116,168.41548,-18.751715,65.62796,39.26225,170.66647,-18.461952,6.5319376,5.175493,22.633036,-7.686542,-0.08370755,1.4617643,4.905196,-3.585712,-0.92152447,0.3472471,0.13403976,-2.0741613,0.019029928371310234,-1.8542925119400024,855800,1712,500.0,0.0,500,500,0.8105032845693632,0.32907761457283424,1.0,8.944965197185992e-07,405.25164228468157,60.0249257993396,474.04376431657863,299.8601446952674,0.036564995,0.597175,0.999987,-0.9997606,5,405.25164228468157,852500,1705,500.0,0.0,500,500,0.49703218670446697,0.3600124123577814,1.0,1.6837825504249317e-08,248.51609335223344,90.32540660973795,404.93956006898696,176.65734617208435,248.51609335223344,90.32540660973795,404.93956006898696,176.65734617208435,-0.10752601,0.5740008,0.99993134,-0.99980617,5,248.51609335223344,0.026562687009572983,77.8527375087142,114.69339806772768,0.01930464804172516,0.005840739235281944,353.85757252946496,546.4554161801934,191495.33719934896,340
858300,5.078717,4.9006343,-65.32601,72.32155,35.54812,128.11618,-18.638897,72.26112,35.90583,129.00168,-19.023973,72.12966,35.690887,128.18759,-18.424364,7.1896324,5.0133367,24.6736,-4.7912607,-0.08734284,1.5232632,4.9792447,-4.3447948,-0.9259735,0.34407917,0.22205019,-2.4837794,0.019179565832018852,0.7498458623886108,858300,1717,500.0,0.0,500,500,0.9151320898194224,0.2284355295124565,1.0,0.011320275437352872,457.5660449097112,40.8840511911801,482.14249330712465,376.1350020001822,-0.011901538,0.61499316,0.9999802,-0.9999363,5,457.5660449097112,855000,1710,500.0,0.0,500,500,0.741267644185055,0.37021130922995316,1.0,3.573858394408565e-09,370.63382209252757,104.20213285797693,479.76007641573773,238.45072326500167,370.63382209252757,104.20213285797693,479.76007641573773,238.45072326500167,0.030405367,0.62341726,0.99996847,-0.9994261,5,370.63382209252757,0.022844582796096802,78.90781084820628,112.49645457975566,0.023359406739473343,0.006025418639183044,389.0945503022522,580.5510451383889,192075.89142113924,341
860800,4.360427,4.1387305,-56.66801,64.58474,37.22215,142.45978,-23.404926,65.13099,37.398853,143.1277,-25.972609,65.19407,37.48197,143.4536,-25.09646,8.536861,5.6128707,31.079182,-3.7014196,0.048979487,1.6645719,6.271485,-4.1586013,-0.8930836,0.34707728,0.094975114,-1.9826617,0.01945263333618641,6.057774066925049,860800,1722,500.0,0.0,500,500,0.7952359568830991,0.3736363278434051,1.0,0.0016585327885551373,397.61797844154944,168.47582773733816,485.0487710219328,60.741411711007395,0.052687917,0.6123137,0.9999986,-0.9998762,5,397.61797844154944,857500,1715,500.0,0.0,500,500,0.7250092814368059,0.36693785148443375,1.0,3.8415743080388864e-05,362.50464071840287,133.70975782767226,480.84778619189944,118.52922635958026,362.50464071840287,133.70975782767226,480.84778619189944,118.52922635958026,0.074086815,0.5699885,0.99999267,-0.9997498,5,362.50464071840287,0.024229703471064568,81.71829543076456,109.96617317944765,0.021731123328208923,0.006001375615596771,272.7202342469245,464.4566650595516,192540.35142918304,342
863300,5.5016956,6.2966323,-56.196815,64.44876,38.615967,137.88437,-20.705946,64.00293,37.996002,138.66257,-20.735897,64.38133,38.44262,137.17679,-21.682463,8.266846,5.0811977,34.664783,-2.8523784,-0.17324103,1.6064686,6.0731635,-5.0428166,-0.8868137,0.31684065,0.30583262,-1.9028809,0.020243516191840172,4.941148281097412,863300,1727,500.0,0.0,500,500,0.6608490989154936,0.3439499816182284,1.0,1.1788468280550369e-07,330.4245494577468,85.67005896953586,479.5195522931838,226.40017342235134,-0.052170523,0.6493479,0.99998844,-0.9999765,5,330.4245494577468,860000,1720,500.0,0.0,500,500,0.603655258168748,0.37624293382802787,1.0,0.007822613906602388,301.827629084374,158.02709584958504,480.0880082852996,87.0417327275777,301.827629084374,158.02709584958504,480.0880082852996,87.0417327275777,-0.076286875,0.57486874,0.99928296,-0.9991185,5,301.827629084374,0.022167598828673363,81.73745555058122,118.99960608966649,0.021365758031606674,0.00612739659845829,280.3802975229919,481.16701991669834,193021.52176988125,343
865800,4.6894283,3.514852,-62.340126,68.67526,38.111263,151.34496,-17.64026,68.65351,38.281178,148.4621,-18.553654,69.18944,38.198868,151.29012,-19.541563,6.596508,4.2976985,21.778095,-2.2200286,-0.02602223,1.4276599,4.6967793,-3.6112423,-0.9346086,0.31855348,0.08775997,-2.3300292,0.018891822546720505,-1.6011128425598145,865800,1732,500.0,0.0,500,500,0.9228697740922278,0.23369032852682728,1.0,0.0036023033892841954,461.43488704611383,29.882582760233714,480.1223849884,402.00550744635495,0.028842269,0.59813297,0.99971294,-0.9999801,5,461.43488704611383,862500,1725,500.0,0.0,500,500,0.5378441048113267,0.4183548308586668,1.0,2.033949759234272e-08,268.92205240566335,154.72417080878148,479.65484461434073,106.64294398148058,268.92205240566335,154.72417080878148,479.65484461434073,106.64294398148058,-0.022415265,0.5775713,0.99989873,-0.99969614,5,268.92205240566335,0.03433129005134106,79.27921296469867,116.03384929895401,0.022601837292313576,0.005963172763586044,337.41819250397384,532.7941510677338,193554.31924875826,344
868300,7.710959,8.630845,-64.177505,69.74228,42.41974,145.71019,-20.08962,69.8455,42.415287,146.69347,-21.672052,69.5608,42.45757,146.7871,-20.952335,5.8669233,4.75875,17.804964,-5.288092,-0.11924379,1.4146832,5.1379657,-3.884589,-0.87784016,0.33543938,0.12932193,-1.803501,0.019350489601492882,-4.469055652618408,868300,1737,500.0,0.0,500,500,0.8125250730586239,0.3686586347022778,1.0,5.629125685328399e-05,406.262536529312,133.33278848875216,482.0521302976071,140.08817090570255,0.032072645,0.600299,0.9999805,-0.9999284,5,406.262536529312,865000,1730,500.0,0.0,500,500,0.8872907482160728,0.2927396706188441,1.0,0.0,443.6453741080362,61.07330851455491,476.4064987172252,321.5735495964842,443.6453741080362,61.07330851455491,476.4064987172252,321.5735495964842,0.059859674,0.55689657,0.9999873,-0.9998315,5,443.6453741080362,0.027982044965028763,77.52275910973549,115.38404175452888,0.019744783639907837,0.005917539820075035,351.43306971900165,544.393514951691,194098.71615061164,345
870800,8.924912,8.864627,-61.239353,66.99965,38.184914,167.554,-21.577206,66.731735,38.2757,169.09917,-21.994032,66.76407,38.005135,169.48506,-21.297424,5.8655787,4.81231,23.393866,-4.131285,-0.12614857,1.427497,4.370633,-4.724788,-0.8414248,0.3464818,0.2565676,-1.8622589,0.021151695400476456,-4.374205112457275,870800,1742,500.0,0.0,500,500,0.6142239314688878,0.46373138805025516,1.0,3.0832349019583993e-10,307.1119657344438,144.00689476637402,475.5359042981301,99.4643161720733,-0.095879115,0.6786123,0.9999961,-0.9999895,5,307.1119657344438,867500,1735,500.0,0.0,500,500,0.8867015681226661,0.2676898022042759,1.0,0.008724097665587472,443.350784061333,54.866110826185725,482.8830991912795,336.10498917316977,443.350784061333,54.866110826185725,482.8830991912795,336.10498917316977,-0.076428406,0.63868135,0.9999661,-0.9998322,5,443.350784061333,0.02363121695816517,76.88348003663123,110.39560284651816,0.022092768922448158,0.005801105871796608,412.39563026465476,599.7262382395566,194698.44513583183,346
873300,4.8487,4.645112,-60.900047,67.59888,40.570263,139.38356,-34.893738,67.1082,40.64617,138.92235,-34.879704,67.33231,40.802105,139.17557,-34.39429,6.6665583,5.2295327,21.998703,-3.9844902,-0.024647474,1.4984739,5.3087196,-4.7684536,-0.921762,0.33160403,0.063087225,-2.24754,0.01996617205440998,-1.3048477172851562,873300,1747,500.0,0.0,500,500,0.8313829186867592,0.34987492733295117,1.0,8.46157805551368e-09,415.6914593433794,78.2270598677023,480.3917986744424,264.51977465861313,0.09171099,0.5871332,0.9999957,-0.9997146,5,415.6914593433794,870000,1740,500.0,0.0,500,500,0.9490917729024401,0.1876295508981039,1.0,0.010238727666169338,474.5458864512199,4.9478810907649695,481.6249027931678,466.51528203838643,474.5458864512199,4.9478810907649695,481.6249027931678,466.51528203838643,0.038889196,0.52579445,0.9999569,-0.99972266,5,474.5458864512199,0.026552706956863403,79.45311880484223,111.26263325475156,0.020167918875813484,0.005957527086138725,296.6832006890327,487.4516309015453,195185.90051554516,347
875800,4.3527865,4.5589895,-62.984165,69.44032,36.735443,131.66032,-24.861927,69.22366,36.736355,132.08652,-22.716236,69.51088,36.687195,131.75536,-23.485767,6.869342,5.0763984,22.770035,-5.445731,0.085022196,1.4917594,5.8952208,-3.9735312,-0.9441504,0.34673843,0.45419216,-2.4333453,0.019505441188812256,-0.514411211013794,875800,1752,500.0,0.0,500,500,0.6975240351025989,0.3022385465709525,1.0,0.00772086904296692,348.7620175512993,104.27032157232479,473.803937388926,181.37939529092378,0.011470425,0.6304248,0.999994,-0.9998344,5,348.7620175512993,872500,1745,500.0,0.0,500,500,0.8026645945127565,0.2810877118475386,1.0,0.009634403893965377,401.33229725637824,87.84186648733011,482.1727081402555,270.5604146036129,401.33229725637824,87.84186648733011,482.1727081402555,270.5604146036129,0.046945587,0.49241838,0.9990056,-0.9964478,5,401.33229725637824,0.02516937255859375,87.99533314816654,111.32666478678584,0.021256914362311363,0.006100337952375412,167.4689253102988,366.84344987012446,195552.7470142115,348
878300,4.258654,5.1192875,-60.06026,66.35469,40.620766,146.81691,-34.59213,66.5238,40.693428,148.62625,-34.48409,66.74824,40.799664,146.41348,-34.55021,6.7124996,4.6327214,21.616585,-3.734955,-0.029368002,1.4444075,5.1825013,-4.0406466,-0.94289696,0.38432646,0.1883713,-2.5649967,0.0196283720433712,-1.1301965713500977,878300,1757,500.0,0.0,500,500,0.648405414091111,0.4380479389849356,1.0,2.920820128969757e-10,324.20270704555537,140.40376164025798,483.404289318274,128.96902127359553,0.0544838,0.6380516,0.999991,-0.99999666,5,324.20270704555537,875000,1750,500.0,0.0,500,500,0.5939330582794626,0.4396142368729873,1.0,6.4772983885161585e-06,296.9665291397313,164.25526383742772,477.2597831267018,89.93069838757467,296.9665291397313,164.25526383742772,477.2597831267018,89.93069838757467,-0.0076264995,0.520334,0.9999749,-0.99985415,5,296.9665291397313,0.0247614998370409,81.98470419459045,111.64021183922887,0.02085682936012745,0.0060099028050899506,246.1905228625983,439.8670671284199,195992.61712093838,349
880800,3.0803719,3.7801147,-58.64017,65.00215,41.652134,146.31032,-26.300814,64.95902,41.803314,143.80481,-27.052633,64.601166,41.80162,143.60307,-26.134815,6.467662,4.7671523,20.484554,-4.533731,0.040715255,1.4511915,4.882666,-4.106889,-0.9075684,0.33079574,0.04277563,-2.150741,0.01961948163807392,-2.0925211906433105,880800,1762,500.0,0.0,500,500,0.7550391302534619,0.4114018861266012,1.0,0.0,377.519565126731,143.19750802106293,481.54792871622897,102.02413535066707,0.054315306,0.6165932,0.99995506,-0.9995534,5,377.519565126731,877500,1755,500.0,0.0,500,500,0.6719451853794219,0.37509043513666035,1.0,0.010172912256453484,335.972592689711,166.06058001475176,481.01029280319483,124.86334578505078,335.972592689711,166.06058001475176,481.01029280319483,124.86334578505078,-0.093087465,0.56819624,0.99999976,-0.99991083,5,335.972592689711,0.025763342157006264,87.01556317694485,115.40993725322187,0.04025116749107838,0.15143350884318352,244.22632388211787,446.86927233077586,196439.49266544543,350
883300,4.613913,3.2185402,-63.873806,70.38519,40.07024,144.38515,-23.952435,70.04483,39.99679,143.81995,-27.807915,70.29845,39.929237,144.19415,-26.399858,6.5579085,5.1086597,27.307966,-4.5808644,-0.07229171,1.4729424,5.554193,-4.3785405,-0.89641225,0.37868223,0.52234924,-2.1100483,0.019832538440823555,-1.7332029342651367,883300,1767,500.0,0.0,500,500,0.4468564481741929,0.39128461022016486,1.0,0.0,223.42822408709645,149.55347099378176,479.1342705417575,95.80284548018092,-0.049234234,0.6370727,0.9999988,-0.99999666,5,223.42822408709645,880000,1760,500.0,0.0,500,500,0.8453855275669715,0.31978833536629847,1.0,9.317043098421172e-05,422.6927637834857,109.15840515230562,482.60999909433804,204.68787599098732,422.6927637834857,109.15840515230562,482.60999909433804,204.68787599098732,0.04801452,0.5033486,0.99992687,-0.9989861,5,422.6927637834857,0.025742322206497192,87.22917513176799,111.79054421000183,0.021506188437342644,0.005928313359618187,195.7315882332623,394.8044843990356,196834.30139260925,351
885800,4.5370564,5.569467,-58.497036,65.2182,41.135086,146.00304,-27.306074,65.68558,41.02443,149.07634,-26.670837,65.6497,41.195335,147.70259,-27.687874,7.2252855,4.927767,20.130781,-5.5679336,0.014119525,1.4755679,5.248737,-3.7059171,-0.98110116,0.34283662,0.035675526,-2.1232429,0.018088648095726967,0.904105007648468,885800,1772,500.0,0.0,500,500,0.6906322902870622,0.37024830047063734,1.0,1.6340606842943668e-08,345.3161451435312,118.17552153454709,456.6645349967057,196.63338318559065,0.10236846,0.65126663,1.0,-0.9999992,5,345.3161451435312,882500,1765,500.0,0.0,500,500,0.7813765058916681,0.3756369512546395,1.0,0.011132560954479478,390.68825294583405,155.6672113676336,477.411863890884,79.60385989944302,390.68825294583405,155.6672113676336,477.411863890884,79.60385989944302,0.091473326,0.70256937,0.99998474,-0.9998888,5,390.68825294583405,0.061856700107455254,84.12046797201037,117.9707114212215,0.020110631361603737,0.005953263491392136,274.9691358041018,477.14823579229414,197311.45248425193,352
888300,2.4190738,2.9582806,-61.836197,68.991585,40.9842,141.83302,-30.458033,69.140686,41.185,142.9964,-31.123165,69.40274,40.9076,142.96562,-30.582073,7.6518636,5.2936854,26.322937,-7.1090684,-0.17724033,1.5729758,5.537302,-4.9055862,-0.8564133,0.3397184,0.31028795,-1.8662711,0.020320765674114227,2.539766550064087,888300,1777,500.0,0.0,500,500,0.6858120456815999,0.4192277498391635,1.0,8.287534757221868e-09,342.9060228407999,169.63192453603418,483.4789487583926,105.41616618142525,-0.11581945,0.6010666,0.9999525,-0.99998766,5,342.9060228407999,885000,1770,500.0,0.0,500,500,0.7591933913696454,0.3564777515026364,1.0,2.620811750829609e-07,379.59669568482275,128.974954168624,474.39116582498514,129.08235971239384,379.59669568482275,128.974954168624,474.39116582498514,129.08235971239384,0.027061976,0.56320626,0.9999964,-0.9998546,5,379.59669568482275,0.026653308421373367,80.79453285224736,109.7185984570533,0.020278003066778183,0.005339071154594421,271.96959892474115,462.53500061668456,197773.9910127204,353
890800,5.1326466,3.028365,-68.83571,75.51816,34.181324,141.88779,-28.071537,75.33212,34.52751,140.46411,-26.998714,75.75156,34.618446,142.961,-27.855108,6.841912,5.4378343,30.778772,-6.246088,0.0503299,1.4643768,5.5494485,-3.7992382,-0.98679054,0.317838,0.020041347,-2.027652,0.018680132925510406,-0.629163920879364,890800,1782,500.0,0.0,500,500,0.6324676352724077,0.3317208097226574,1.0,4.211604249842398e-06,316.2338176362038,90.06579920544605,481.8316912903822,216.722141728371,0.06368623,0.657114,0.9999738,-0.99968326,5,316.2338176362038,887500,1775,500.0,0.0,500,500,0.8411881226715167,0.34311857938714163,1.0,1.7987834925274151e-09,420.5940613357583,112.39736371919257,481.05877796804043,195.8850419712845,420.5940613357583,112.39736371919257,481.05877796804043,195.8850419712845,-0.0006859521,0.45462576,0.9999984,-0.999871,5,420.5940613357583,0.02349790371954441,83.10023440420628,121.80410743132234,0.021159248426556587,0.006010705605149269,184.88888188824058,389.84389158152044,198163.83824325725,354
893300,2.8905272,2.6132886,-56.225105,63.465916,38.491257,142.04951,-36.91064,63.6064,38.607883,145.30028,-38.625908,63.613647,38.658604,141.70796,-37.75887,7.5725417,4.80621,25.345652,-4.1182814,-0.14517002,1.5059608,5.9466863,-4.5533004,-0.928742,0.34796855,0.33970618,-2.1018906,0.019768480211496353,2.2466583251953125,893300,1787,500.0,0.0,500,500,0.5005990716985772,0.40337744433638933,1.0,0.004089137761423463,250.29953584928862,180.2864606349804,474.9416926763699,49.89621302719536,-0.09519366,0.61599374,0.9999997,-0.99999994,5,250.29953584928862,890000,1780,500.0,0.0,500,500,0.6965506973109834,0.43744179516972614,1.0,7.222130064358603e-08,348.2753486554917,173.72419195728693,478.2873843643499,38.174704663513104,348.2753486554917,173.72419195728693,478.2873843643499,38.174704663513104,-0.019988006,0.6323796,0.99996495,-0.9995062,5,348.2753486554917,0.025593163445591927,86.65049912966788,114.77630555257201,0.0240304134786129,0.005197875201702118,199.4998940974474,400.9815202318132,198564.82253773883,355
895800,4.0379267,3.2904072,-60.360508,67.27191,40.44515,149.1269,-27.144793,67.38169,40.58071,151.73938,-28.369722,67.73692,40.669968,151.23012,-26.593576,7.099188,5.2834272,23.771307,-5.3227053,0.03328506,1.6287363,6.567899,-4.3876185,-0.831857,0.35888222,0.45029712,-2.0705209,0.02045084722340107,0.3858491778373718,895800,1792,500.0,0.0,500,500,0.6653188226953979,0.3885361949174793,1.0,0.006696647191702067,332.6594113476989,100.96032667132533,481.32406107667293,194.5708425915532,0.018475426,0.69329435,0.99998695,-0.9999145,5,332.6594113476989,892500,1785,500.0,0.0,500,500,0.884480693208695,0.27368814615565173,1.0,1.2613487041907627e-05,442.24034660434745,59.862670135142274,480.25072691269713,324.9751492589237,442.24034660434745,59.862670135142274,480.25072691269713,324.9751492589237,0.09034182,0.5807688,0.999699,-0.9999949,5,442.24034660434745,0.02260425128042698,88.7119731605053,116.96235130913556,0.020689424127340317,0.005998799577355385,178.25088398344815,383.9745009280741,198948.80050563067,356
898300,2.9953012,3.0067015,-62.985283,69.95536,37.94604,142.05878,-24.98062,69.58281,38.150517,136.98685,-25.555683,69.621315,38.163464,139.4161,-24.691982,6.9848337,5.4233513,41.31652,-5.979046,-0.06835047,1.4950508,6.877796,-4.6559362,-0.9544807,0.33147615,1.1461645,-2.0684078,0.019638534635305405,-0.059614986181259155,898300,1797,500.0,0.0,500,500,0.7970006938484877,0.36043683272416854,1.0,0.007749745799069223,398.5003469242438,157.027283065232,479.1714486876652,84.45657877422681,-0.02528192,0.5626155,0.999996,-0.99977624,5,398.5003469242438,895000,1790,500.0,0.0,500,500,0.9510798237304036,0.18638736172132905,1.0,0.007976839569502915,475.5399118652018,2.9912776030120916,478.49640296168883,471.7427845227569,475.5399118652018,2.9912776030120916,478.49640296168883,471.7427845227569,-0.049436808,0.4845214,0.9999949,-0.99786705,5,475.5399118652018,0.026088086888194084,85.2121794745326,114.20660635642707,0.020387979224324226,0.006526250392198563,181.4198763370514,380.8916644845158,199329.6953214556,357
900800,3.2162087,2.7791386,-60.48198,66.93586,39.05348,141.67581,-20.335808,66.939804,39.207886,141.39119,-19.57865,67.11962,39.03516,141.92694,-20.192762,6.7598543,5.303654,24.653496,-4.96752,-0.16739376,1.4587278,5.5333405,-4.362739,-0.91578645,0.30561432,0.31747866,-1.9033151,0.01832873560488224,-0.9603692889213562,900800,1802,500.0,0.0,500,500,0.845408614771228,0.2880090888010885,1.0,2.581613228179612e-05,422.704307385614,99.81255679610592,482.79429197077275,224.38096696535212,0.11013153,0.6006193,0.99997854,-0.9998387,5,422.704307385614,897500,1795,500.0,0.0,500,500,0.9373369729478873,0.20444391998069106,1.0,0.010606258042829442,468.66848647394363,16.294680710734507,478.49925253140884,436.2777481038524,468.66848647394363,16.294680710734507,478.49925253140884,436.2777481038524,0.16977483,0.5683632,0.9997961,-0.99981827,5,468.66848647394363,0.026114707812666893,88.06351531296968,116.27157745324075,0.0234250295907259,0.1014567669481039,177.19262811541557,381.6787173859775,199711.37710800953,358
