replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
743300,0.16529791,0.17252973,-23.809143,27.630947,8.271916,57.770344,1.395515,27.629421,8.237915,58.36018,1.3266578,27.554016,8.228341,57.508263,1.5234605,3.8119693,3.3657682,12.806578,-3.5287356,-0.24169253,1.4991263,5.7250075,-3.4114907,-0.81309146,0.27764517,-0.042868257,-2.0353842,0.006292525678873062,-0.953082799911499,743300,1487,500.0,0.0,500,500,0.442316966617723,0.25073075887106877,1.0,0.0041994538190677465,221.15848330886146,94.5034572360304,409.6113317557954,167.0235550156219,-0.04278663,0.6303684,0.9999869,-0.99989784,5,221.15848330886146,740000,1480,500.0,0.0,500,500,0.6233340761659392,0.33932138180660953,1.0,0.004587717613270777,311.66703808296955,132.09739729273167,465.37020545023046,143.9336374552744,311.66703808296955,132.09739729273167,465.37020545023046,143.9336374552744,-0.05599245,0.6022856,0.9997923,-0.9988768,5,311.66703808296955,0.015217931941151619,86.83051420748234,85.5577217657119,0.016647879034280777,0.004533668980002403,41.027211751788855,213.45184720493853,65633.30817170441,295
745800,0.2850634,0.35832426,-22.137892,26.951134,9.532002,77.00843,1.8333104,26.65609,9.598116,77.30233,1.5684036,27.002441,9.628722,78.8309,1.8919665,4.6632257,4.2150164,17.98133,-2.9030144,-0.11945534,1.6401051,4.777537,-4.7598915,-0.8123636,0.2807943,0.14724588,-1.7533016,0.00619552144780755,3.3716812133789062,745800,1492,500.0,0.0,500,500,0.3980146192016988,0.1783785634055847,1.0,0.00449695555930068,199.0073096008494,45.05957477560416,281.20173338047925,143.57653106098746,-0.14246653,0.5709931,0.9999466,-0.9999577,5,199.0073096008494,742500,1485,500.0,0.0,500,500,0.3278094166708802,0.20589845823069922,1.0,0.005326928702905951,163.90470833544015,71.4035499181795,297.0294270564375,81.10191134125648,163.90470833544015,71.4035499181795,297.0294270564375,81.10191134125648,0.0029758958,0.5340023,0.99982435,-0.99894947,5,163.90470833544015,0.015337428078055382,86.09427646361291,91.55545937269926,0.018596241250634193,0.005854001268744469,41.42198561690748,219.1115091238171,65852.42245372385,296
748300,0.36335924,0.40337005,-24.508392,28.41074,9.674369,58.88959,-6.764145,28.483664,9.823996,60.472004,-7.355865,28.462353,9.900414,60.463825,-7.1840124,3.8987472,3.260475,15.010601,-3.2599964,-0.20691663,1.5044082,4.4791093,-4.5451603,-0.8649941,0.29023537,-0.114424944,-2.155099,0.006312510930001736,-0.512858510017395,748300,1497,500.0,0.0,500,500,0.34192917061303485,0.10090172817455106,1.0,0.004426119406098383,170.9645853065174,21.387013613557645,195.99776876522134,135.778590728825,-0.106343016,0.5761842,0.9999985,-0.9999958,5,170.9645853065174,745000,1490,500.0,0.0,500,500,0.4759556996082134,0.27407462046621933,1.0,0.005066848522693382,237.97784980410665,113.98497369005206,463.1276458388151,163.20458184234784,237.97784980410665,113.98497369005206,463.1276458388151,163.20458184234784,-0.051148146,0.5037808,0.999728,-0.9980886,5,237.97784980410665,0.016116121783852577,85.77608275972307,85.38768779113889,0.017304951325058937,0.004279840737581253,42.7217396274209,213.92321109212935,66066.34878964536,297
750800,0.79418504,0.5526705,-24.222708,27.801561,9.009819,50.71572,-5.0716877,27.921629,9.082171,52.172535,-5.189323,27.776772,9.306879,54.02633,-5.3674793,3.61998,3.600699,16.399975,-5.0262733,-0.2720907,1.4356874,3.789586,-4.9554086,-0.85719675,0.28914502,-0.09417498,-2.0564635,0.006660650949925184,-1.9044318199157715,750800,1502,500.0,0.0,500,500,0.38090922061335153,0.22555848912681212,1.0,0.005188158559106407,190.45461030667576,76.9721245587362,341.31979539850096,129.4162878809052,-0.0819962,0.6189604,0.9999934,-0.99983335,5,190.45461030667576,747500,1495,500.0,0.0,500,500,0.40846733190866985,0.31000731610328136,1.0,0.00402902537846946,204.2336659543349,137.31390175596178,470.1625280659946,75.11628503791718,204.2336659543349,137.31390175596178,470.1625280659946,75.11628503791718,-0.0037345681,0.5548878,0.9997969,-0.99988973,5,204.2336659543349,0.015651313588023186,82.6807722877711,90.316062618047,0.017399035394191742,0.004710672423243523,41.87346262857318,214.90805855579674,66281.2591757942,298
753300,0.2817311,0.27646166,-25.163668,28.985275,8.631888,70.435875,8.400194,29.007654,8.469577,69.08254,9.17396,29.001823,8.501875,68.97614,9.04013,3.7884145,3.3751104,16.602463,-2.8687334,-0.16470914,1.468398,4.668308,-4.1492677,-0.8918985,0.30755994,0.11851001,-2.258993,0.005971423350274563,-1.0833991765975952,753300,1507,500.0,0.0,500,500,0.30122829283475566,0.10805387984657841,1.0,0.005564533981589489,150.6141464173779,41.290211021455995,186.7185280036576,73.36581928074813,-0.15642616,0.61679024,0.99979335,-0.9999826,5,150.6141464173779,750000,1500,500.0,0.0,500,500,0.42361960583962543,0.27469405480473547,1.0,0.0058699964787288905,211.80980291981282,124.34547697453759,457.65917414115177,129.67129891324305,211.80980291981282,124.34547697453759,457.65917414115177,129.67129891324305,-0.13192016,0.5692704,0.9999916,-0.99881047,5,211.80980291981282,0.014740431681275368,82.79237198084593,85.26895502023399,0.017047613859176636,0.0044210199266672134,42.04750242829323,210.14503849484026,66491.4070896469,299
755800,0.2673692,0.31322816,-23.49319,27.669464,8.627172,65.37807,0.3351897,27.509754,8.659646,65.12007,0.47922242,27.707787,8.75398,65.4444,0.32344702,4.116953,3.8908293,15.196577,-4.927963,-0.117111005,1.5363688,4.0152473,-4.158135,-0.8345789,0.31340933,-0.0045802593,-2.178874,0.0064004999585449696,0.5907942056655884,755800,1512,500.0,0.0,500,500,0.2804645427817055,0.08451874469109351,0.5289168307895686,0.004770335437349862,140.23227139085267,25.761183867931216,185.0671161280962,106.03255953504556,-0.116288684,0.61092687,0.9999839,-0.99984396,5,140.23227139085267,752500,1505,500.0,0.0,500,500,0.5795378280142971,0.337634588806648,1.0,0.006692555182299831,289.76891400714857,142.42789137476242,471.68468824710385,146.4371481658184,289.76891400714857,142.42789137476242,471.68468824710385,146.4371481658184,-0.017369889,0.59839284,0.99977,-0.9996653,5,289.76891400714857,0.017515642568469048,86.49857865273952,91.01970523037016,0.018267057836055756,0.005877688527107239,42.55996676161885,220.11991103366017,66711.52911965922,300
758300,0.21253417,0.3178831,-23.998476,28.185553,7.4664545,55.73913,6.271333,28.040018,7.505394,55.74148,5.6894326,28.172674,7.570334,55.840454,5.6483874,4.0997996,2.9785635,12.617664,-4.227215,-0.33258197,1.4501594,4.2636423,-3.8864849,-0.85411227,0.27136472,0.5590353,-2.2099245,0.006445405073463917,0.5034639835357666,758300,1517,500.0,0.0,500,500,0.37613102238297186,0.19084044749954593,1.0,0.004016595253085114,188.0655111914859,58.66596179829505,297.62898132336795,121.8433823634929,-0.16521835,0.5251993,0.99985754,-0.9998664,5,188.0655111914859,755000,1510,500.0,0.0,500,500,0.27681894237912813,0.09041449411820822,0.5265569938849551,0.004187912344054763,138.40947118956402,31.353982332249267,173.76450975520993,83.61195587135967,138.40947118956402,31.353982332249267,173.76450975520993,83.61195587135967,-0.080119595,0.5673992,0.9999294,-0.9998992,5,138.40947118956402,0.015604434534907341,89.98322061635554,81.11036756075919,0.0187724307179451,0.005818121135234833,41.919415237382054,213.05319840088487,66924.58530007303,301
760800,0.3176895,0.5164282,-24.026035,27.805204,8.453026,71.91606,6.96341,27.645973,8.535333,71.87112,6.990886,27.886026,8.530367,71.74908,7.137683,3.6879544,3.3413272,14.261429,-3.3778138,-0.07265587,1.4253327,3.8302476,-3.8045692,-0.8473592,0.2592722,0.044632673,-2.0119343,0.006312375422567129,-1.5805670022964478,760800,1522,500.0,0.0,500,500,0.4675602202675643,0.29451068986507684,1.0,0.004137274530708593,233.78011013378213,82.9673015676068,395.49519782836524,167.6559512395794,-0.06825842,0.61076957,0.9999628,-0.9999982,5,233.78011013378213,757500,1515,500.0,0.0,500,500,0.4581354359541402,0.2727897510661981,1.0,0.004517567138132339,229.0677179770702,124.04025453557738,473.2191474680867,135.55532012106266,229.0677179770702,124.04025453557738,473.2191474680867,135.55532012106266,-0.1011794,0.5914834,0.99998593,-0.99953395,5,229.0677179770702,0.01612638123333454,84.44581792317331,92.59559698030353,0.01735641248524189,0.004017028957605362,44.11379816941917,221.19271289557219,67145.78061486222,302
763300,0.552931,0.853051,-23.659931,27.489202,9.731928,64.35306,-3.0916595,27.407705,9.640971,64.13816,-2.516646,27.352331,9.655076,63.95204,-3.201285,3.7247787,3.5500085,17.191288,-3.708781,-0.16330037,1.4611014,3.6283014,-5.282348,-0.84258133,0.29867247,0.06370473,-2.4031394,0.006612751632928848,-1.381054162979126,763300,1527,500.0,0.0,500,500,0.4476143709441964,0.3023650164669812,1.0,0.005128711691390977,223.8071854720982,96.82818567771378,406.29056290501603,117.26513654708936,-0.04246557,0.68087214,0.99996096,-0.9999993,5,223.8071854720982,760000,1520,500.0,0.0,500,500,0.3507864324592447,0.09366767150417181,1.0,0.006292525604608024,175.3932162296224,27.571506005832564,212.89355701793355,129.03034643336852,175.3932162296224,27.571506005832564,212.89355701793355,129.03034643336852,-0.080442734,0.47101748,0.9988681,-0.9997665,5,175.3932162296224,0.014725403860211372,89.01041517220438,98.16326447203755,0.01825280487537384,0.005737919360399246,41.07318529672921,228.28558106906712,67374.06875335984,303
765800,0.2106612,0.21798855,-24.167377,28.176273,8.543456,60.07649,6.853944,28.075756,8.487953,59.584396,6.717595,27.975765,8.5049515,59.309807,6.5149026,3.9287126,3.826814,17.68092,-4.908433,-0.11840162,1.5451283,4.322737,-4.865825,-0.8346983,0.28092125,0.361256,-2.2902927,0.007040378637611866,-0.35335779190063477,765800,1532,500.0,0.0,500,500,0.307447945577443,0.11584162225637572,1.0,0.005351572794671405,153.7239727887215,14.986647531985893,170.7783956785676,131.67755017513966,-0.018554635,0.61703384,0.99992275,-0.99993867,5,153.7239727887215,762500,1525,500.0,0.0,500,500,0.5033676777975544,0.26490931833602654,1.0,0.005183289019942805,251.68383889877728,113.56477824268134,472.1482905508502,171.25126156459189,251.68383889877728,113.56477824268134,472.1482905508502,171.25126156459189,0.021066451,0.5716693,0.9998665,-0.99996567,5,251.68383889877728,0.015223698690533638,82.79005186446011,85.59873435646296,0.018694480881094933,0.005831953138113022,42.39577425457537,210.82431060820818,67584.89627968334,304
768300,0.4685349,0.49858767,-23.096996,28.215195,9.703128,67.938484,2.5030582,27.96933,9.719996,68.12427,2.7329128,28.21727,9.755731,67.82475,2.7629132,4.9345,3.8004994,14.661241,-4.1613846,-0.44047427,1.7058218,4.396431,-4.875752,-0.7896744,0.29072508,0.1488626,-2.3502142,0.00687487842515111,4.653664588928223,768300,1537,500.0,0.0,500,500,0.3472343522160915,0.21753380532552416,1.0,0.004638708715385458,173.61717610804584,65.8763608433774,297.46080100209167,102.66622196437625,-0.14760602,0.59312195,0.9999248,-0.999484,5,173.61717610804584,765000,1530,500.0,0.0,500,500,0.3504378087539302,0.19070386644228104,1.0,0.005144566190537306,175.21890437696513,34.88353508796424,224.97823072644476,125.1089319258532,175.21890437696513,34.88353508796424,224.97823072644476,125.1089319258532,-0.11523374,0.5984383,0.9996894,-0.9998396,5,175.21890437696513,0.014857703819870949,84.16410206072032,84.6066485196352,0.018984423950314522,0.0057508256286382675,41.89448112435639,210.70482465811074,67795.60363499261,305
770800,0.36083227,0.37075707,-25.298042,29.344366,10.42139,77.24193,3.5277681,29.245285,10.483426,77.81617,3.9640822,29.497198,10.466211,77.43097,3.4392025,3.9990516,3.596348,16.970324,-3.4148736,-0.19185168,1.4769497,4.357732,-5.352409,-0.9052005,0.31247953,0.057228923,-2.3656693,0.006514935288578272,-0.004773557186126709,770800,1542,500.0,0.0,500,500,0.34132923269947835,0.07799170547609638,0.5226917021687729,0.005187844790784909,170.6646163497392,22.776129332698314,205.26693268137038,134.5262510275284,-0.0717782,0.56399745,0.9999609,-0.9999388,5,170.6646163497392,767500,1535,500.0,0.0,500,500,0.3836628194492759,0.14440797185557244,1.0,0.0041970916020277966,191.83140972463792,30.822315536492123,229.65511506244397,150.0697650082072,191.83140972463792,30.822315536492123,229.65511506244397,150.0697650082072,-0.1014897,0.53429765,0.999902,-0.99981767,5,191.83140972463792,0.014872279018163681,84.94874591939151,83.93145334534347,0.016986824572086334,0.004193665459752083,40.95514987409115,209.87140190787613,68005.47790707648,306
773300,0.56881756,0.5977439,-24.863232,28.92749,9.7626,69.64243,0.33690003,28.923166,9.7551,69.776436,0.3850079,28.70578,9.837548,68.77802,0.34251806,4.0283213,3.826267,16.145227,-3.7846785,-0.22598746,1.5062406,4.0725145,-5.1108866,-0.86948353,0.27967343,0.016587138,-1.9049857,0.0065813916735351086,0.14228111505508423,773300,1547,500.0,0.0,500,500,0.5770655633189051,0.3340817060863492,1.0,0.00513425907549905,288.53278165945255,144.40862306394428,465.3566358211793,138.52376342357505,0.044472527,0.66651,0.999992,-0.99999267,5,288.53278165945255,770000,1540,500.0,0.0,500,500,0.27670069336045483,0.13442904613702952,1.0,0.004590465690336535,138.35034668022737,52.52530272159594,184.357347404657,38.276913566699484,138.35034668022737,52.52530272159594,184.357347404657,38.276913566699484,-0.08664064,0.49420577,0.9997185,-0.9998479,5,138.35034668022737,0.015974191948771477,79.99827196449041,85.98769845999777,0.016809187829494476,0.004105359315872192,41.774888176470995,207.79774734005332,68213.27772684209,307
775800,0.30577922,0.36208433,-24.772886,29.361143,10.779269,66.9991,4.3306255,29.093637,10.720808,68.45287,3.9226778,29.184143,10.854303,68.53824,4.295836,4.4112773,3.6474693,13.772316,-6.2121916,-0.14899033,1.5473585,4.2097898,-3.780331,-0.84508896,0.30625498,0.32679594,-2.022397,0.00713117141276598,2.0332233905792236,775800,1552,500.0,0.0,500,500,0.25285096082095243,0.12240786535427345,0.497474566276183,0.004954994083881657,126.42548041047624,45.66833865444188,171.08252906887938,59.04965921171345,-0.094212756,0.5778799,0.99998856,-0.9994792,5,126.42548041047624,772500,1545,500.0,0.0,500,500,0.3144271208551594,0.08166214329864692,0.5006085382844828,0.004847985149186643,157.2135604275797,30.395610675672813,211.10734746431146,123.90214072744564,157.2135604275797,30.395610675672813,211.10734746431146,123.90214072744564,-0.18611836,0.48666292,0.9996329,-0.9999908,5,157.2135604275797,0.015455679967999458,83.0587892383337,88.43948422372341,0.018598636612296104,0.005731621757149696,42.42649485729635,213.9645542576909,68427.24483158812,308
778300,0.3555016,0.3337482,-23.982456,27.882267,8.216158,61.65139,8.903728,27.732708,8.174115,61.918888,8.864556,27.93911,8.331212,62.33263,8.460472,3.8289967,3.359727,11.138287,-3.5539484,-0.29085824,1.5128378,4.732383,-4.443687,-0.79421556,0.27666223,0.11820543,-1.9592733,0.006484608165919781,-0.8615496754646301,778300,1557,500.0,0.0,500,500,0.21032734138777054,0.0935565664958205,0.5494754875858406,0.006081936553445367,105.16367069388532,29.064739660107403,135.85959627972693,67.02188762418501,-0.1504749,0.5360155,0.99966526,-0.9999784,5,105.16367069388532,775000,1550,500.0,0.0,500,500,0.2552510463110994,0.11500670603119427,1.0,0.00389260408246085,127.62552315554971,40.16052355535538,187.4643241339278,61.60248759752148,127.62552315554971,40.16052355535538,187.4643241339278,61.60248759752148,-0.009487376,0.38904187,0.992028,-0.9984525,5,127.62552315554971,0.014936093240976334,71.18481792137027,80.61812989972532,0.016945838928222656,0.0039995573461055756,41.55519133992493,193.39402065053582,68620.64162003063,309
780800,0.20560329,0.24372871,-23.382986,27.31469,9.553002,54.66481,-0.8883914,27.243816,9.5389385,54.884586,-0.74194694,27.43709,9.641178,55.48146,-0.9491904,3.8680875,3.1008334,13.773345,-3.702605,-0.10518025,1.5026531,4.1254563,-3.7662492,-0.82512033,0.27732944,-0.007868409,-1.9455411,0.006706946529448032,-0.6602115631103516,780800,1562,500.0,0.0,500,500,0.2795816237308265,0.10047112122096864,0.5134251876747893,0.006182803059341009,139.7908118654133,40.66851008936694,180.14448382308706,61.57318664248931,0.03298672,0.55658996,0.99994624,-0.9994195,5,139.7908118654133,777500,1555,500.0,0.0,500,500,0.4483920976053244,0.28890277245666585,1.0,0.00456580169393122,224.19604880266215,110.74906884242309,444.9269308421624,152.24134435015802,224.19604880266215,110.74906884242309,444.9269308421624,152.24134435015802,-0.035660077,0.60512346,0.9999947,-0.9990913,5,224.19604880266215,0.015592111274600029,88.29715969786048,79.56619884446263,0.018514622002840042,0.005641639232635498,40.97657709941268,208.87968401424587,68829.52389235608,310
783300,0.5932633,0.48471785,-24.29458,28.061655,8.52042,63.03328,-6.406766,28.42186,8.79711,64.50974,-7.0679355,28.312086,8.779493,65.376434,-6.6814957,3.784509,3.22942,17.019146,-2.5481753,-0.062570035,1.5033747,3.7284603,-4.766461,-0.83359945,0.30254292,0.2962953,-2.1450603,0.007040577009320259,-1.0679073333740234,783300,1567,500.0,0.0,500,500,0.28239867252338846,0.14120934081897127,1.0,0.004338013988578915,141.19933626169427,48.971331112362236,183.17385259193864,46.69202406519207,-0.1703645,0.56463575,0.9997578,-0.9993106,5,141.19933626169427,780000,1560,500.0,0.0,500,500,0.48807217794826885,0.2644663895449941,1.0,0.0055243598611078365,244.03608897413451,115.66638021430158,468.40418988637236,151.05947983905796,244.03608897413451,115.66638021430158,468.40418988637236,151.05947983905796,-0.044807598,0.53458434,0.9999624,-0.9993837,5,244.03608897413451,0.015490297228097916,82.52539121545851,85.28644816577435,0.017156880348920822,0.004727555438876152,41.842860547825694,209.69207466207445,69039.21898745187,311
785800,0.41477418,0.5040206,-25.855186,30.283003,12.00359,75.66374,2.885287,30.282368,12.132532,75.823494,3.067529,30.1572,11.952157,75.749084,3.2008667,4.4067287,3.5460682,17.982136,-2.289031,-0.43609846,1.5427513,4.630189,-4.350913,-0.8334501,0.33686224,0.11537349,-2.3705087,0.007109923753887415,2.012014150619507,785800,1572,500.0,0.0,500,500,0.35886941516193976,0.3214834357436001,1.0,0.005356896924306594,179.4347075809697,124.61628152597535,365.2478940570704,46.190492452741246,-0.13149147,0.5856914,0.99992096,-0.9998957,5,179.4347075809697,782500,1565,500.0,0.0,500,500,0.4076605167277047,0.2958219074253235,1.0,0.0038794876941520406,203.83025836385238,133.2819454205883,466.90388827290354,97.95196790633989,203.83025836385238,133.2819454205883,466.90388827290354,97.95196790633989,-0.10176882,0.5903942,0.9999772,-0.99982303,5,203.83025836385238,0.014724716544151306,86.83690051548183,82.74614402279258,0.01866096444427967,0.005771763622760773,41.441739747300744,211.06394173018634,69250.28524435125,312
788300,0.5741304,0.36233127,-23.420336,28.036758,12.118469,66.32606,-9.60618,27.990799,11.959095,65.1147,-7.941492,27.971607,11.958568,65.26957,-7.7995386,4.5532665,4.068236,17.369587,-4.8842926,-0.11207716,1.6405594,5.922638,-4.595073,-0.86279774,0.36436945,0.08008087,-2.5903697,0.006719280034303665,2.768167495727539,788300,1577,500.0,0.0,500,500,0.29731695033256955,0.08415249247334661,1.0,0.004588938612737298,148.65847516628477,22.957655614595016,188.77131129516977,126.41613118105565,-0.23179041,0.56080693,0.9998851,-0.9990286,5,148.65847516628477,785000,1570,500.0,0.0,500,500,0.5769818864719686,0.3303294446442396,1.0,0.004391253388746858,288.4909432359842,151.78041411599492,476.36146500615865,145.43249997362253,288.4909432359842,151.78041411599492,476.36146500615865,145.43249997362253,-0.093702525,0.5671381,0.99994767,-0.99993616,5,288.4909432359842,0.015278905630111694,83.69961369223893,87.18756145983934,0.018780291080474854,0.005767391994595528,40.87424857914448,211.80125031992793,69462.0895658303,313
790800,0.4701659,0.5039628,-25.116,28.993462,10.418251,62.66828,0.3376682,29.086327,10.408617,62.875557,0.38968188,29.036001,10.505552,67.362434,0.31305853,3.9289072,2.9945903,16.760242,-3.7521007,-0.33595347,1.4575908,4.0190444,-3.7842088,-0.8517829,0.31762344,0.24298966,-2.2604442,0.007043071556836367,-0.3523104190826416,790800,1582,500.0,0.0,500,500,0.4375304077050576,0.2772251877826701,1.0,0.005403311219961034,218.7652038525288,123.39020918933252,460.02763458660286,134.3485288313799,-0.122908615,0.5961301,0.9997298,-0.9994422,5,218.7652038525288,787500,1575,500.0,0.0,500,500,0.46791658896666033,0.2765947481803933,1.0,0.003603672417829242,233.95829448333006,121.7883040199575,469.21962256021936,138.50206848771109,233.95829448333006,121.7883040199575,469.21962256021936,138.50206848771109,-0.021255843,0.5857534,0.9999079,-0.99982554,5,233.95829448333006,0.015416838228702545,85.52200138755143,90.091982094571,0.017455123364925385,0.004784595221281052,42.9907546415925,218.64239468052983,69680.7346096281,314
793300,2.2504063,2.6393306,-26.199648,30.784527,13.143752,76.80708,-4.183138,30.938541,13.28562,78.1848,-4.61459,30.488071,13.003745,77.8339,-3.8034492,4.6489277,4.0149064,17.367998,-3.5901134,-0.07475237,1.5792855,4.1877713,-3.98751,-0.9107441,0.34603363,-0.049196362,-2.2278783,0.006875550840049982,3.2315831184387207,793300,1587,500.0,0.0,500,500,0.5603811681506657,0.3367016405293959,1.0,0.004031470469843275,280.1905840753329,147.27421518150726,462.33966104861554,147.43264363836946,-0.051180974,0.68723816,0.99993294,-0.9998688,5,280.1905840753329,790000,1580,500.0,0.0,500,500,0.3556900543793696,0.14700547747651074,1.0,0.00452578863865923,177.8450271896848,27.408690564871993,200.84977024103407,126.09504714304602,177.8450271896848,27.408690564871993,200.84977024103407,126.09504714304602,-0.051706053,0.55670434,0.9993936,-0.9997042,5,177.8450271896848,0.015352452173829079,84.60249713622034,88.24069660156965,0.018615875393152237,0.0056004635989665985,40.884849613532424,213.76761214248836,69894.50479991548,315
795800,0.6905399,0.5761361,-27.105247,31.133364,11.91336,75.4522,4.815452,31.238483,11.861283,75.234215,4.636737,31.111135,11.907001,76.02588,4.59005,4.0370846,3.4276824,14.056585,-5.0568643,-0.0494581,1.5542464,4.660204,-3.9935684,-0.8688175,0.32704204,0.0012600422,-2.3424292,0.007004715967923403,0.18398860096931458,795800,1592,500.0,0.0,500,500,0.3243423855236392,0.1044673820770247,1.0,0.004974632802516372,162.1711927618196,13.985623796744639,181.08630668794098,143.6964779046273,-0.063572265,0.6346321,0.99995464,-0.99940205,5,162.1711927618196,792500,1585,500.0,0.0,500,500,0.3498817519117731,0.1148147326875966,1.0,0.004011721874684287,174.94087595588653,44.08061944089709,228.64065835410943,105.49726871477068,174.94087595588653,44.08061944089709,228.64065835410943,105.49726871477068,-0.0918342,0.44878995,0.99965954,-0.99900526,5,174.94087595588653,0.016476087272167206,84.7598484903574,91.73321377299726,0.018274977803230286,0.005891637876629829,41.74376690015197,218.27747186645865,70112.78491714224,316
798300,0.7228173,0.71877646,-23.58686,27.669752,9.753121,72.74631,-0.8485111,27.55997,9.949335,73.8334,-1.5839043,27.847124,9.91903,73.58039,-1.3188428,3.9746852,3.322264,15.652031,-4.139149,-0.27486673,1.4662596,4.295359,-3.6272423,-0.8596517,0.2840522,0.061322927,-2.2233663,0.00693619716912508,-0.12583521008491516,798300,1597,500.0,0.0,500,500,0.4827387483619432,0.30462718297209335,1.0,0.00465903974953763,241.3693741809716,122.36548610190884,466.51849232279415,145.34778346763457,0.026387475,0.6453455,0.9999695,-0.99994475,5,241.3693741809716,795000,1590,500.0,0.0,500,500,0.47827269962772445,0.2761910981250235,1.0,0.0035515087367467123,239.1363498138622,118.24486887886408,471.1714900445077,142.5977484607579,239.1363498138622,118.24486887886408,471.1714900445077,142.5977484607579,-0.06925704,0.6011862,0.999988,-0.9999513,5,239.1363498138622,0.01525278389453888,86.77097954787314,85.37501057237387,0.018465369939804077,0.005724644288420677,41.494432816281915,213.67986573465168,70326.46810675226,317
800800,0.35641515,0.40514052,-24.516499,28.113726,8.151924,48.68114,8.704247,28.093475,8.175621,47.999046,8.690885,28.066242,8.141052,48.840115,8.69236,3.6099617,3.5825465,17.64761,-9.200987,-0.34778878,1.4723846,4.5981035,-4.2761054,-0.8106576,0.28228432,-0.04112482,-1.9448719,0.0069602737203240395,-1.9372986555099487,800800,1602,500.0,0.0,500,500,0.5945275624202181,0.3397170158570525,1.0,0.005975417452778902,297.2637812101091,130.1235099998965,469.70650833973673,152.9596264922186,-0.053363934,0.59894943,0.9997619,-0.99994063,5,297.2637812101091,797500,1595,500.0,0.0,500,500,0.3745554939340632,0.30813368831966115,1.0,0.004128889345851415,187.27774696703167,144.58176156590156,468.26433103803197,51.094746543669906,187.27774696703167,144.58176156590156,468.26433103803197,51.094746543669906,-0.059901934,0.56659126,0.99922776,-0.9995074,5,187.27774696703167,0.01586402766406536,82.17616985552013,82.92763382941484,0.019075028598308563,0.005807289853692055,42.237749837338924,207.38229986838996,70533.85275893472,318
803300,0.4599193,0.5929997,-24.514133,28.508036,12.063646,73.03817,4.1298685,28.556963,12.355591,73.239914,2.6419687,28.54116,12.1825485,73.24095,3.4482248,3.98895,3.7908547,18.934,-4.5561714,-0.1413019,1.5178769,4.48797,-3.773817,-0.8443068,0.35013503,0.20137393,-2.3158407,0.006849107798188925,-0.05506539344787598,803300,1607,500.0,0.0,500,500,0.5591001907698852,0.32252076384872014,1.0,0.006299897230958744,279.55009538494255,122.36198350360505,460.96776548553663,139.80284842636544,-0.044941984,0.598728,0.99998826,-0.99953777,5,279.55009538494255,800000,1600,500.0,0.0,500,500,0.5714191064716027,0.3426192461466085,1.0,0.006237766291125465,285.7095532358013,142.68746336219274,467.98676389161164,160.2590307411769,285.7095532358013,142.68746336219274,467.98676389161164,160.2590307411769,-0.0028950456,0.54920816,0.9998503,-0.99917835,5,285.7095532358013,0.015224363654851913,85.82798757590353,88.47489967942238,0.01811906322836876,0.005546253174543381,40.840107809752226,215.1818847451359,70749.03691119514,319
