replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
130800,0.015065336,0.019779526,-1.649351,8.864412,3.2635498,14.153424,1.6159087,8.833269,3.2532468,14.110535,1.6159999,8.847893,3.2742066,14.191918,1.5941147,7.349063,4.1654725,16.742252,-3.844948,-0.12561618,1.4780656,3.7384424,-3.2739832,-0.8957328,0.43146005,0.22045517,-2.4761739,0.0033320251386612654,1.9910101890563965,130800,262,500.0,0.0,500,500,0.3530494544809099,0.18753964226446368,1.0,6.770948246526132e-10,176.52472724045498,48.483239099640706,240.29108515236965,113.64396691763964,-0.119871765,0.5745626,0.99975926,-0.9998551,5,176.52472724045498,127500,255,500.0,0.0,500,500,0.33857029001275174,0.10034917644198911,0.523553008072617,0.008115749203315826,169.28514500637596,34.383356692642884,234.59898270246643,138.5209872833834,169.28514500637596,34.383356692642884,234.59898270246643,138.5209872833834,-0.083766855,0.6071312,0.9977149,-0.9982361,5,169.28514500637596,0.0229555182158947,90.0048062261194,81.4124174695462,0.024869946762919426,0.025172360241413116,888.1194973550737,1059.6097188759595,56700.22422993183,50
133300,0.034356277,0.037604462,-2.0173726,9.21414,3.57947,16.854027,1.6299903,9.246776,3.5843785,16.716463,1.6688496,9.271179,3.6016147,16.6002,1.5273441,7.3624687,4.291185,18.20028,-2.4289646,-0.16364439,1.4930041,3.6886697,-3.6760638,-0.88152856,0.39691702,-0.07101226,-2.2153447,0.00325371534563601,2.0763487815856934,133300,267,500.0,0.0,500,500,0.36770360970191307,0.12840635508188963,1.0,1.0705593049091058e-07,183.85180485095648,20.560889703521077,206.8102241643532,150.24818702450935,-0.028713472,0.6029365,0.9999867,-0.99997014,5,183.85180485095648,130000,260,500.0,0.0,500,500,0.34324901136537644,0.09873135437287835,1.0,0.010538378912229874,171.62450568268824,31.38238140174684,205.47190914530927,114.19621012248078,171.62450568268824,31.38238140174684,205.47190914530927,114.19621012248078,-0.15178138,0.5040617,0.9948684,-0.99995095,5,171.62450568268824,0.023004526272416115,86.43138752132654,81.9166911020875,0.021996119990944862,0.006052462384104729,888.9374735374004,1057.3366052694619,57757.56505824253,51
135800,0.029332265,0.031748317,-2.8788424,9.803217,3.3570583,18.096985,1.6202421,9.84874,3.3807163,18.12983,1.586441,9.83409,3.3845434,18.067696,1.6113398,7.0936913,4.0864244,18.4748,-2.7228243,-0.073602855,1.4587349,3.5239227,-3.4043453,-0.92487115,0.41689807,0.0056837797,-2.2075784,0.003457446815446019,0.5310062170028687,135800,272,500.0,0.0,500,500,0.4105540286899013,0.15327295031543559,1.0,0.01135808678512287,205.27701434495071,35.438595091460144,239.29295014295965,146.95051348023583,-0.102058284,0.62346566,0.99891984,-0.9994896,5,205.27701434495071,132500,265,500.0,0.0,500,500,0.32493399766105446,0.18870930147918188,1.0,6.713600885098635e-09,162.4669988305273,59.8964845306535,249.87491174460257,90.52125966704072,162.4669988305273,59.8964845306535,249.87491174460257,90.52125966704072,-0.0731543,0.5860924,0.99974006,-0.9999884,5,162.4669988305273,0.02001885138452053,85.41740453056991,81.60840302146971,0.019911326467990875,0.0060362257063388824,928.0074372757226,1095.079211231321,58852.647545589134,52
138300,0.05357835,0.04086251,-4.2136555,10.841545,3.6207685,22.928396,1.5026829,10.865812,3.6466513,23.163143,1.5340543,10.988836,3.6747942,23.379387,1.5567867,6.776974,3.8117187,16.4669,-2.04429,-0.13181587,1.4253091,3.7114532,-3.4599988,-0.9771084,0.4170206,-0.05159509,-2.4585524,0.0034092061687260866,-1.2672327756881714,138300,277,500.0,0.0,500,500,0.3146104267582433,0.1222096156468633,1.0,0.011662182272951238,157.30521337912162,40.301901062225696,195.27887733408826,95.0051542699223,-0.0912088,0.5679377,0.9996301,-0.99986017,5,157.30521337912162,135000,270,500.0,0.0,500,500,0.24881380704295142,0.10529509961613301,0.48566788668639144,0.0018182364531652438,124.40690352147574,28.46304825468869,166.12603527546608,89.74863415100936,124.40690352147574,28.46304825468869,166.12603527546608,89.74863415100936,-0.06783718,0.5534106,0.9999845,-0.99821556,5,124.40690352147574,0.02523256465792656,88.17761038057506,79.64826690964401,0.023005450144410133,0.006212344393134117,917.7121073454618,1085.5924349948764,59938.24530475214,53
140800,0.025805265,0.033178985,-3.489144,10.784765,3.4530768,18.14578,1.7754759,10.803844,3.4405556,17.947044,1.782303,10.762427,3.4357252,17.866522,1.8090116,7.428316,4.442967,25.470907,-2.1859303,-0.2440518,1.4808089,4.1477046,-3.9671974,-0.9329445,0.42688525,0.058133245,-2.4952283,0.003638116642832756,2.40564227104187,140800,282,500.0,0.0,500,500,0.37707612215200154,0.1185998523518402,1.0,0.010271164119636023,188.53806107600082,34.80784793181898,249.7033944595364,143.46731432813482,-0.09103714,0.57597,0.9996206,-0.9997279,5,188.53806107600082,137500,275,500.0,0.0,500,500,0.3161837734756106,0.19608126196195746,1.0,5.094196669435607e-13,158.09188673780537,61.17366827698013,224.36091917679005,62.322486042699886,158.09188673780537,61.17366827698013,224.36091917679005,62.322486042699886,-0.090522364,0.5491058,0.99996555,-0.99978864,5,158.09188673780537,0.024283483624458313,88.02470436319709,83.43928108178079,0.023123040795326233,0.00598251074552536,952.6418048646301,1124.1591793447733,61062.40872396901,54
143300,0.038814064,0.044756003,-5.2178054,11.740587,3.3212466,20.53568,1.8782873,11.696921,3.3424697,20.320763,1.8271254,11.712894,3.3338823,20.202196,1.7509325,6.6244392,3.6784205,15.6718855,-2.963046,-0.13025944,1.4129022,3.7379663,-4.2611628,-0.96941334,0.39892945,-0.02107501,-2.482006,0.0036289303097873926,-2.110149621963501,143300,287,500.0,0.0,500,500,0.32665624235684054,0.1701982756919076,1.0,1.2686212534794726e-07,163.32812117842028,35.01853739494595,205.75554284715008,105.01150011643263,-0.030998347,0.61913073,0.99999654,-0.99990004,5,163.32812117842028,140000,280,500.0,0.0,500,500,0.42580730782710036,0.15612330273059533,1.0,0.008829106164459815,212.90365391355022,45.57170946634861,284.84764231396366,153.09403283594747,212.90365391355022,45.57170946634861,284.84764231396366,153.09403283594747,-0.09720807,0.59255505,0.9949669,-0.9989377,5,212.90365391355022,0.022809935733675957,83.41334322839975,77.06918297149241,0.03358735144138336,0.006134074181318283,865.6931516602635,1026.238209221512,62088.65089409426,55
145800,0.03197451,0.030909069,-4.4952593,11.31946,3.8210726,20.2954,1.4186561,11.307241,3.8062875,20.358734,1.3454926,11.285393,3.8043761,20.25192,1.323981,6.93661,3.5991852,18.799238,-2.169631,-0.21989907,1.4092735,3.3511665,-3.8234189,-0.9434177,0.42191008,0.14726794,-2.4420154,0.0036101695150136948,-0.35643866658210754,145800,292,500.0,0.0,500,500,0.38230488631327125,0.22620778011057857,1.0,8.195617024537366e-12,191.15244315663563,37.85527362317967,248.65675252104455,147.2587498533578,-0.02961958,0.601808,0.99999726,-0.9999897,5,191.15244315663563,142500,285,500.0,0.0,500,500,0.4560144078678222,0.08856858773204732,0.5432899811955896,0.008625927565340369,228.00720393391106,24.121759621243005,257.9508849929398,194.75337342749182,228.00720393391106,24.121759621243005,257.9508849929398,194.75337342749182,-0.18776716,0.5979657,0.9958896,-0.9955674,5,228.00720393391106,0.018774082884192467,82.76908768340945,81.01134005561471,0.02058609202504158,0.01623500883579254,1026.7281494438648,1190.564172366634,63279.21958537772,56
148300,0.03255999,0.02888236,-4.3460746,10.777607,3.349981,17.18731,1.9273163,10.812897,3.382281,17.241926,1.9192522,10.826718,3.3770452,17.261604,2.0005527,6.576861,3.707327,18.118015,-2.1972857,-0.15905176,1.4314306,4.744765,-3.7315497,-0.9015414,0.4054378,0.26135778,-2.4660978,0.003825599793344736,-2.355198860168457,148300,297,500.0,0.0,500,500,0.41186409235877347,0.2733164121675794,1.0,7.608876491834355e-12,205.93204617938665,31.806780806224726,234.58399378371428,159.09517094707547,-0.06383359,0.6023043,0.99991614,-0.999999,5,205.93204617938665,145000,290,500.0,0.0,500,500,0.43791442301152994,0.1232798725511793,1.0,8.001783926816743e-10,218.95721150576492,23.83864130171049,249.3605639130005,176.786144543686,218.95721150576492,23.83864130171049,249.3605639130005,176.786144543686,-0.0794642,0.5284539,0.99875194,-0.9942239,5,218.95721150576492,0.020242126658558846,81.49687821604311,80.69212446548045,0.02249191701412201,0.006089493632316589,1065.469931513071,1227.7077577318996,64506.932003665715,57
150800,0.05315056,0.050569504,-4.6617775,11.013519,4.3676624,22.855583,1.1810722,11.036297,4.4028587,23.84335,1.2020991,11.050963,4.436534,23.813427,1.1899544,6.5103273,3.830423,19.108608,-3.9257066,-0.1656967,1.4365788,4.186075,-3.7012126,-0.868854,0.40386146,0.08703518,-2.3371348,0.003896135836839676,-2.715959072113037,150800,302,500.0,0.0,500,500,0.42152556303100047,0.12263094129780633,1.0,0.010931012068671888,210.76278151550022,30.20621365410037,242.44135275348233,166.67814871557303,-0.12255254,0.58500993,0.9989469,-0.9998793,5,210.76278151550022,147500,295,500.0,0.0,500,500,0.40793884657303026,0.10493069220769805,1.0,0.008791781957724244,203.96942328651508,25.057172596615214,229.44099987212797,162.02180733302143,203.96942328651508,25.057172596615214,229.44099987212797,162.02180733302143,-0.13139082,0.48504862,0.9903679,-0.99604696,5,203.96942328651508,0.02305646799504757,80.23107425868511,85.41120178997517,0.022021930664777756,0.006163179874420166,1032.3612756282091,1198.0547932554036,65704.99184372276,58
153300,0.046350546,0.05445054,-5.223624,11.682669,3.8905725,19.748304,1.4221075,11.70224,3.88432,19.500814,1.5146846,11.737263,3.9004202,19.933247,1.5050735,6.6427336,4.410311,18.562786,-5.1748323,-0.1685166,1.4480016,3.160107,-4.6057715,-0.921755,0.41463518,0.33951414,-2.3942711,0.003849215339869261,-1.9861506223678589,153300,307,500.0,0.0,500,500,0.2666397407069373,0.20469385354539527,1.0,6.068135748697282e-06,133.31987035346873,32.88742322620739,168.38288247120644,72.60872299189965,-0.10172514,0.5827826,0.9999953,-0.9996415,5,133.31987035346873,150000,300,500.0,0.0,500,500,0.4514329382627492,0.3324914016924705,1.0,0.00054365918347157,225.71646913137457,100.92749276496565,392.3080458815139,99.43658915130366,225.71646913137457,100.92749276496565,392.3080458815139,99.43658915130366,-0.0660711,0.57318306,0.999231,-0.99979687,5,225.71646913137457,0.023456567898392677,77.64295486733317,81.72239800170064,0.02150176465511322,0.005937526002526283,1047.8017617762089,1207.2180105037987,66912.21430731006,59
155800,0.05500716,0.049856696,-5.422981,12.419177,4.094382,22.627865,1.2709906,12.421795,4.102511,23.399912,1.2394335,12.285584,4.0814414,23.188913,1.2310487,7.1592164,4.1048007,18.540293,-2.8712356,-0.33346844,1.4446818,3.575089,-3.6014535,-0.9155963,0.41406313,0.2767911,-2.3935013,0.0039406828582286835,0.8815501928329468,155800,312,500.0,0.0,500,500,0.32754879990566316,0.17094730230652497,1.0,0.009909087875511109,163.77439995283163,58.50652068206844,254.03649828043956,100.74406259413519,-0.09526279,0.5856946,0.9999899,-0.9999704,5,163.77439995283163,152500,305,500.0,0.0,500,500,0.3504149375270422,0.19217935290386345,1.0,8.74594623825331e-05,175.20746876352115,44.21923205580725,239.06969996287646,113.15144330947008,175.20746876352115,44.21923205580725,239.06969996287646,113.15144330947008,-0.17031436,0.53266704,0.9998269,-0.9983534,5,175.20746876352115,0.020986022427678108,77.71731814369559,83.18885282799602,0.02082483097910881,0.005929578095674515,1019.183527186513,1180.137438589707,68092.35610382259,60
158300,0.068312354,0.07388744,-5.643361,12.258135,3.6802738,25.880184,3.1543539,12.205147,3.6601765,26.119816,3.1368947,12.361273,3.7033317,26.452736,3.2744894,6.7599344,3.5410159,18.245295,-1.0991797,-0.22536008,1.4105158,5.0453987,-4.961344,-0.9402806,0.3934249,-0.001529336,-2.3662128,0.003886894788593054,-1.3324332237243652,158300,317,500.0,0.0,500,500,0.30429467678981076,0.2527508178216175,1.0,1.805335486043052e-09,152.14733839490538,26.527632350191208,186.0375670346492,106.36401019054601,-0.094297744,0.5891831,0.99976206,-0.9997151,5,152.14733839490538,155000,310,500.0,0.0,500,500,0.32391217927623345,0.12051032162194761,0.5164009276058695,0.007409923274972227,161.95608963811668,46.43307334206957,232.05745910038647,96.09997187011295,161.95608963811668,46.43307334206957,232.05745910038647,96.09997187011295,-0.14940533,0.45346737,0.99875504,-0.99913967,5,161.95608963811668,0.024670276790857315,78.03017847426236,86.69343742914498,0.021619023755192757,0.005977023392915726,1004.9015614502132,1169.6774436775595,69262.03694855422,61
160800,0.03318686,0.03425682,-5.005201,12.118729,4.738911,30.859852,1.5786895,12.109871,4.694145,30.362383,1.3636189,12.0800705,4.7332244,30.803967,1.4263598,7.2638607,3.9856708,17.903498,-3.3879218,-0.06342523,1.4639698,3.1674435,-3.2120783,-0.89865035,0.4225655,0.07746136,-2.3760717,0.0040657054632902145,1.452707290649414,160800,322,500.0,0.0,500,500,0.34207474297435936,0.20438996748433752,1.0,7.418747239916632e-05,171.03737148717966,49.37242699499963,257.6439444067174,108.84777245626748,0.0006759964,0.59964466,0.99998814,-0.9999639,5,171.03737148717966,157500,315,500.0,0.0,500,500,0.3383962157507066,0.26944780830707354,1.0,0.009476295465748031,169.19810787535343,78.826506410059,303.9971774418511,95.41394159839017,169.19810787535343,78.826506410059,303.9971774418511,95.41394159839017,-0.06252202,0.5761803,0.9972469,-0.9996841,5,169.19810787535343,0.028082961216568947,79.79176623187959,89.31814254820347,0.021473614498972893,0.004598584026098251,963.0252841915935,1132.1893481314182,70394.23084795289,62
163300,0.09057281,0.07014809,-5.617888,13.155159,4.413686,26.60788,1.3050922,13.128651,4.4191966,27.020205,1.3443804,13.095822,4.400103,26.635326,1.3729455,7.701,4.1721854,19.565968,-1.5644413,-0.12604083,1.4934677,3.964251,-3.791143,-0.938286,0.40474203,0.02489984,-2.3624663,0.003980796784162521,3.873851776123047,163300,327,500.0,0.0,500,500,0.35256135164232794,0.2976643346534446,1.0,6.136644851710096e-05,176.28067582116384,38.47331309413522,230.16269819056396,130.52583973531566,-0.09651394,0.61883473,0.99969167,-0.9999935,5,176.28067582116384,160000,320,500.0,0.0,500,500,0.3619524345118748,0.2305756615533644,1.0,3.1497434694512565e-06,180.97621725593743,64.57652692814733,268.9522698898096,86.22294395860571,180.97621725593743,64.57652692814733,268.9522698898096,86.22294395860571,-0.07747441,0.66389567,0.9992715,-0.99889517,5,180.97621725593743,0.026528475806117058,80.27241928875446,87.48475084081292,0.020391516387462616,0.005029983818531036,943.068870741874,1110.8779908474535,71505.11323337257,63
165800,0.028850812,0.038753692,-6.6073604,13.157232,3.7265456,19.17463,2.5438871,13.024813,3.7075465,19.505238,2.567373,13.096713,3.7384717,19.167587,2.5933986,6.6079636,3.5535693,16.62731,-1.2501184,-0.26250538,1.3957515,3.3847728,-4.012859,-0.936678,0.414345,0.12172854,-2.295702,0.004098603501915932,-2.1550633907318115,165800,332,500.0,0.0,500,500,0.3240691191445351,0.1830766495732537,1.0,6.767058765196528e-09,162.03455957226748,42.92466519376422,187.49047992869183,76.28949201266525,-0.037575513,0.574679,0.9999182,-0.99946046,5,162.03455957226748,162500,325,500.0,0.0,500,500,0.3600612353962585,0.20005199483816347,1.0,0.008648949285487144,180.0306176981292,37.064464574151245,240.59862725495452,136.92269055321418,180.0306176981292,37.064464574151245,240.59862725495452,136.92269055321418,-0.19723436,0.533408,0.9966458,-0.99699765,5,180.0306176981292,0.024428999051451683,79.31994195096195,88.55042100138962,0.02017376385629177,0.005932552739977837,929.2995398677886,1097.2204381357878,72602.33699736744,64
168300,0.08772986,0.054770608,-6.069724,13.386093,4.526798,26.976477,1.08119,13.246897,4.4697256,26.612534,1.1990532,13.2343645,4.4810205,27.430605,1.0159143,7.371005,4.477111,28.187618,-5.6790905,-0.11452675,1.4937304,4.9181647,-4.4859886,-0.8849373,0.39713505,0.18752468,-2.108844,0.004174167290329933,2.032634973526001,168300,337,500.0,0.0,500,500,0.31610105218602713,0.14931312434054586,1.0,1.5583174257156113e-10,158.0505260930135,22.903544173739235,183.6356678099432,124.57485978738522,-0.05957189,0.58288836,0.9998069,-0.99998283,5,158.0505260930135,165000,330,500.0,0.0,500,500,0.36025767595941727,0.12042548931114574,1.0,0.008578541195117435,180.12883797970863,24.134984603119094,222.5238336710849,157.22672116257806,180.12883797970863,24.134984603119094,222.5238336710849,157.22672116257806,-0.096691884,0.542945,0.99874884,-0.9999232,5,180.12883797970863,0.02031584456562996,79.73916939273477,88.91278068721294,0.021687733009457588,0.006113849580287933,890.8528227973729,1059.552890304476,73661.89332887717,65
170800,0.03933154,0.03650813,-6.1976132,12.865353,4.196231,19.933247,1.3533249,12.867282,4.2249684,19.978281,1.4779634,12.79624,4.1873317,19.853006,1.5011891,6.8059816,3.908676,17.305145,-2.5059924,-0.19839787,1.491721,3.292196,-4.4019227,-0.8924622,0.38926086,0.18103826,-2.1773405,0.004280549939721823,-1.0584633350372314,170800,342,500.0,0.0,500,500,0.33670159797443155,0.20830363206820934,1.0,1.4439220189880567e-10,168.3507989872158,27.31738720677601,217.3749722566509,134.0684602720383,-0.051803794,0.59798783,0.99998754,-0.99990445,5,168.3507989872158,167500,335,500.0,0.0,500,500,0.3560248638737717,0.2089752363537449,1.0,1.8576794423729046e-11,178.01243193688586,65.55572980075061,265.6093704963696,71.84442229504116,178.01243193688586,65.55572980075061,265.6093704963696,71.84442229504116,-0.025290087,0.65495884,0.9986103,-0.9995826,5,178.01243193688586,0.02167803794145584,80.33965710364282,90.18414794839919,0.022347470745444298,0.0059784650802612305,856.2743788585067,1026.8481878843158,74688.74577660672,66
173300,0.058319576,0.06499467,-6.559229,13.633057,4.604813,29.152895,1.6922128,13.590513,4.596856,29.841011,1.5264717,13.610049,4.598213,29.676441,1.6426917,7.2010555,4.6957903,30.299164,-3.7947218,-0.3877987,1.4722675,4.690873,-4.3932486,-0.90453583,0.41458988,0.04091525,-2.6146603,0.00449970131739974,1.086592435836792,173300,347,500.0,0.0,500,500,0.24189421046932075,0.16339898862504937,1.0,0.008558411017551738,120.94710523466037,57.44276810434098,198.82664771361658,42.872691279340145,-0.1603177,0.56361,0.9994217,-0.999994,5,120.94710523466037,170000,340,500.0,0.0,500,500,0.3286212563603414,0.13122192431718988,1.0,0.009173911753037167,164.31062818017077,33.80623676388232,209.56690161973438,107.7930445740706,164.31062818017077,33.80623676388232,209.56690161973438,107.7930445740706,-0.21500081,0.56502914,0.998374,-0.9998002,5,164.31062818017077,0.02504119835793972,79.39468832500279,93.89993438497186,0.02704884298145771,0.04866005480289459,745.123295141384,918.518667947501,75607.26789092273,67
175800,0.044383015,0.051910248,-6.446159,13.759214,5.090464,28.044455,1.4864186,13.71101,5.1246524,28.704794,1.3833699,13.706169,5.1261287,27.971312,1.3915254,7.4239035,4.29039,21.523724,-3.546768,-0.16781953,1.4957595,3.3539176,-3.8765836,-0.8574777,0.40951076,0.22114027,-2.3289113,0.004503657575696707,2.290191173553467,175800,352,500.0,0.0,500,500,0.3011680998704627,0.2139981578090663,1.0,2.693806155917855e-08,150.5840499352314,47.96014385938392,190.97935567932538,60.08763402210713,-0.09619132,0.6199746,0.9999657,-0.99994826,5,150.5840499352314,172500,345,500.0,0.0,500,500,0.4510999989725542,0.1576705450625186,1.0,0.011370383649306525,225.54999948627702,35.47145757299083,250.93584542395612,155.50839575107136,225.54999948627702,35.47145757299083,250.93584542395612,155.50839575107136,-0.02118137,0.6198929,0.99912566,-0.9992801,5,225.54999948627702,0.022944681346416473,82.2874489556998,95.60557963885367,0.019180014729499817,0.006011750549077988,710.0693506989628,888.0105157401413,76495.28335542418,68
178300,0.05419644,0.075154506,-7.9353085,14.013865,3.9170408,21.640095,1.4750478,14.075228,3.9120104,21.835384,1.6085547,14.093065,3.944219,21.782553,1.5771335,6.277892,4.1436954,26.926659,-5.558714,-0.09040296,1.427984,3.6828,-4.2822647,-0.8893738,0.4160236,-0.0016036034,-2.2821937,0.004487235564738512,-3.9038500785827637,178300,357,500.0,0.0,500,500,0.32295447189722354,0.24063617933598933,1.0,2.658778876075808e-10,161.47723594861188,25.103176977497444,209.87960302905176,137.56184769414222,-0.0938194,0.6150926,0.99999726,-0.9998653,5,161.47723594861188,175000,350,500.0,0.0,500,500,0.4159646978204405,0.20926286517803813,1.0,2.516505522483688e-15,207.9823489102203,27.78056694426031,246.54518183448724,176.50832181507826,207.9823489102203,27.78056694426031,246.54518183448724,176.50832181507826,-0.042865302,0.56677616,0.99999446,-0.9997369,5,207.9823489102203,0.021215016022324562,80.80524862371385,103.29048267006874,0.02053489163517952,0.006129276007413864,689.6148110851645,873.758421562612,77369.04517561942,69
180800,0.0466759,0.04755189,-7.3134975,14.464828,4.417704,21.821606,0.4283132,14.54929,4.4177895,21.604795,0.28945625,14.448106,4.421504,21.605606,0.34086388,7.3243065,4.630872,26.752953,-3.135274,-0.23558688,1.4515572,3.983873,-4.197719,-0.91747445,0.39871663,-0.018970966,-2.3771238,0.004588334355503321,1.7461897134780884,180800,362,500.0,0.0,500,500,0.322870594876439,0.2180040197394762,1.0,0.0024503202925633496,161.43529743821955,47.411282252189025,235.94480713915962,93.59290660934823,-0.052529693,0.5657371,0.99999666,-0.999823,5,161.43529743821955,177500,355,500.0,0.0,500,500,0.3757744274779191,0.16653875790177136,1.0,0.01111472808285812,187.88721373895956,36.838756939266744,239.09852465672517,156.6555387461854,187.88721373895956,36.838756939266744,239.09852465672517,156.6555387461854,-0.222406,0.5120721,0.9955621,-0.9993277,5,187.88721373895956,0.02479601837694645,80.66533038020134,106.84194522723556,0.02011287957429886,0.005986928939819336,575.987585823983,763.5457572583109,78132.59541460127,70
183300,0.07551423,0.07318014,-8.552471,14.909431,4.888965,27.789549,1.6488451,14.852373,4.8995514,27.763313,1.6127415,14.857903,4.878015,28.41981,1.628194,6.488256,3.7914634,18.263649,-0.25958347,-0.17117278,1.4235011,3.2989109,-3.8929358,-0.90290135,0.39561737,0.117773175,-2.3163047,0.00459944037720561,-2.7540345191955566,183300,367,500.0,0.0,500,500,0.3761694332071445,0.29366381116464735,1.0,0.002094842289049708,188.08471660357222,89.29264821290982,349.85955769459656,84.86495531165586,-0.09752581,0.5742166,0.99968004,-0.9999505,5,188.08471660357222,180000,360,500.0,0.0,500,500,0.3702340600896625,0.19489932949029662,1.0,0.010782550883471723,185.11703004483113,67.46640792798225,245.13679008896773,61.32444735416623,185.11703004483113,67.46640792798225,245.13679008896773,61.32444735416623,-0.09402991,0.5466574,0.99826974,-0.9998441,5,185.11703004483113,0.020651988685131073,80.09429130144417,108.6329057160765,0.020795101299881935,0.005977490916848183,481.8647710289806,670.6393926274031,78803.2381628491,71
185800,0.058424957,0.051653042,-8.28251,14.388855,5.071873,24.271505,1.125768,14.528484,5.0704546,25.2987,1.5950277,14.466654,5.071804,24.985428,1.1793057,6.3217974,4.6033497,20.290178,-2.245525,-0.12513342,1.4062577,3.4768379,-4.7540865,-0.9099604,0.40979725,0.19677484,-2.3040109,0.004601063672453165,-3.64924955368042,185800,372,500.0,0.0,500,500,0.4314838973160976,0.24713548538216507,1.0,4.440892098500626e-16,215.74194865804878,41.05813531697657,288.87920283308443,161.72631085986842,-0.12358948,0.5828384,0.9997154,-0.9999277,5,215.74194865804878,182500,365,500.0,0.0,500,500,0.31503094331882675,0.24432078769318544,1.0,1.4802973661668753e-16,157.51547165941338,41.051113422430745,219.90677694063027,108.69403179088631,157.51547165941338,41.051113422430745,219.90677694063027,108.69403179088631,-0.21331024,0.53197783,0.9995358,-0.99936086,5,157.51547165941338,0.027522515505552292,79.97385474666953,117.14825011789799,0.01988382264971733,0.006615232676267624,335.51952350884676,532.6956499442458,79335.93729855679,72
188300,0.08227883,0.06520048,-8.681146,15.418937,5.831314,32.85056,0.99287176,15.446114,5.8131676,32.545322,1.0749719,15.388359,5.79362,33.174416,1.0007188,6.915354,5.4827394,23.983343,-5.3851333,-0.27570835,1.4758655,4.980623,-4.4268146,-0.9394918,0.43346396,0.17756116,-2.7892003,0.00473443977534771,-0.4531358778476715,188300,377,500.0,0.0,500,500,0.3084681341308836,0.30496691918009433,1.0,4.40419794461238e-09,154.2340670654418,34.514619826644584,184.37773619593003,89.92695218436322,-0.1348021,0.59562135,0.99985254,-0.9999378,5,154.2340670654418,185000,370,500.0,0.0,500,500,0.22943374637441988,0.2894818724089443,1.0,0.0,114.71687318720994,25.981407627237648,156.35833520628896,84.17060628627243,114.71687318720994,25.981407627237648,156.35833520628896,84.17060628627243,-0.07527581,0.61172086,0.99998045,-0.9998508,5,114.71687318720994,0.024391161277890205,80.61886330321431,117.41213626042008,0.02154858410358429,0.011705081909894943,338.60891613550484,536.6975605264306,79872.638136575,73
190800,0.109072015,0.11807009,-9.50243,15.994835,4.5008206,30.457594,1.2213391,15.871605,4.436344,28.990322,1.2339687,15.9024725,4.519546,31.176424,1.1989514,6.5741377,4.8136854,21.106174,-5.2595077,-0.13364135,1.427788,4.3375106,-4.682696,-0.92866105,0.3978983,-0.019306064,-2.4620364,0.004928900860249996,-2.2624948024749756,190800,382,500.0,0.0,500,500,0.20866273246188072,0.20643822027425823,1.0,4.342254950668373e-12,104.33136623094038,49.978876935839686,175.52799476861492,37.272868506445946,-0.04612405,0.58856046,0.9999982,-0.99999845,5,104.33136623094038,187500,375,500.0,0.0,500,500,0.22775508654836385,0.24336150450410304,1.0,3.700743415417188e-15,113.87754327418193,39.147772930869515,163.6013794738771,57.90984000057889,113.87754327418193,39.147772930869515,163.6013794738771,57.90984000057889,-0.09895773,0.58941,0.99999905,-0.99984807,5,113.87754327418193,0.0269133523106575,81.34548924677074,115.72695139236748,0.02049197629094124,0.006132850423455238,315.79961722530425,512.9255960434675,80385.56929913163,74
